transaction_id,customer_id,merchant_id,amount,timestamp,device_id,ip_address,payment_method,location,transaction_frequency,customer_age_days,previous_transaction_count,previous_fraud_count,is_new_device,is_new_ip,is_fraud
txn_000397,CUST-1079,M-014,1790,2026-08-24T00:47:00,DEV-042,IP-005,PI-082,Delhi,3,208,72,0,True,True,False
txn_000398,CUST-1080,M-008,3423,2026-08-24T00:58:00,DEV-079,IP-026,PI-086,Bengaluru,2,417,40,0,True,True,False
txn_000399,CUST-1081,M-001,1955,2026-08-24T01:09:00,DEV-038,IP-005,PI-090,Bengaluru,4,819,73,0,True,True,False
txn_000400,CUST-1082,M-019,10619,2026-08-24T01:20:00,DEV-078,IP-011,PI-014,Delhi,3,369,10,2,True,True,True
txn_000401,CUST-1083,M-011,1226,2026-08-24T01:31:00,DEV-041,IP-006,PI-058,Mumbai,3,244,32,0,True,True,False
txn_000402,CUST-1084,M-001,1385,2026-08-24T01:42:00,DEV-045,IP-009,PI-007,Delhi,4,780,54,0,True,True,False
txn_000403,CUST-1085,M-012,3602,2026-08-24T01:53:00,DEV-053,IP-016,PI-070,Delhi,1,878,62,0,True,True,False
txn_000404,CUST-1086,M-006,2347,2026-08-24T02:04:00,DEV-074,IP-021,PI-058,Mumbai,1,331,3,0,True,True,False
txn_000405,CUST-1087,M-006,3300,2026-08-24T02:15:00,DEV-014,IP-003,PI-049,Mumbai,1,590,12,0,True,True,False
txn_000406,CUST-1088,M-001,4454,2026-08-24T02:26:00,DEV-079,IP-029,PI-056,Bengaluru,2,651,56,0,True,True,False
txn_000407,CUST-1089,M-007,2183,2026-08-24T02:37:00,DEV-013,IP-011,PI-053,Bengaluru,3,706,37,0,True,True,False
txn_000408,CUST-1090,M-019,3718,2026-08-24T02:48:00,DEV-013,IP-002,PI-071,Delhi,2,85,47,0,True,True,False
txn_000409,CUST-1091,M-007,14869,2026-08-24T02:59:00,DEV-012,IP-010,PI-013,Mumbai,4,204,38,1,True,True,True
txn_000410,CUST-1092,M-016,3756,2026-08-24T03:10:00,DEV-015,IP-010,PI-063,Bengaluru,3,123,70,0,True,True,False
txn_000411,CUST-1093,M-012,3624,2026-08-24T03:21:00,DEV-048,IP-029,PI-024,Delhi,1,299,57,0,True,True,False
txn_000412,CUST-1094,M-019,2700,2026-08-24T03:32:00,DEV-029,IP-027,PI-008,Mumbai,1,117,45,0,True,True,False
txn_000413,CUST-1095,M-018,2363,2026-08-24T03:43:00,DEV-053,IP-025,PI-008,Delhi,4,578,61,0,True,True,False
txn_000414,CUST-1096,M-003,2948,2026-08-24T03:54:00,DEV-031,IP-016,PI-051,Bengaluru,1,544,74,0,True,True,False
txn_000415,CUST-1097,M-004,1707,2026-08-24T04:05:00,DEV-074,IP-022,PI-058,Mumbai,2,246,25,0,True,True,False
txn_000416,CUST-1098,M-007,4066,2026-08-24T04:16:00,DEV-055,IP-003,PI-081,Mumbai,3,357,9,0,True,True,False
txn_000417,CUST-1099,M-009,3171,2026-08-24T04:27:00,DEV-072,IP-013,PI-067,Delhi,1,835,80,0,True,True,False
txn_000418,CUST-1100,M-005,3895,2026-08-24T04:38:00,DEV-054,IP-004,PI-019,Bengaluru,1,138,73,0,True,True,False
txn_000419,CUST-1101,M-012,4887,2026-08-24T04:49:00,DEV-037,IP-028,PI-053,Delhi,4,700,63,0,True,True,False
txn_000420,CUST-1102,M-009,1910,2026-08-24T05:00:00,DEV-061,IP-002,PI-052,Mumbai,4,69,51,0,True,True,False
txn_000421,CUST-1103,M-002,2446,2026-08-24T05:11:00,DEV-043,IP-023,PI-061,Delhi,3,50,44,0,True,True,False
txn_000422,CUST-1104,M-016,2796,2026-08-24T05:22:00,DEV-039,IP-010,PI-090,Bengaluru,1,263,18,0,True,True,False
txn_000423,CUST-1105,M-009,3128,2026-08-24T05:33:00,DEV-057,IP-025,PI-054,Bengaluru,1,222,57,0,True,True,False
txn_000424,CUST-1106,M-017,4468,2026-08-24T05:44:00,DEV-053,IP-024,PI-048,Mumbai,2,97,40,0,True,True,False
txn_000425,CUST-1107,M-019,4794,2026-08-24T05:55:00,DEV-052,IP-005,PI-004,Mumbai,2,882,26,0,True,True,False
txn_000426,CUST-1108,M-002,4239,2026-08-24T06:06:00,DEV-032,IP-002,PI-047,Bengaluru,2,310,48,0,True,True,False
txn_000427,CUST-1109,M-001,1514,2026-08-24T06:17:00,DEV-065,IP-013,PI-031,Delhi,4,638,58,0,True,True,False
txn_000428,CUST-1110,M-012,3365,2026-08-24T06:28:00,DEV-061,IP-019,PI-021,Delhi,1,321,4,0,True,True,False
txn_000429,CUST-1111,M-008,2255,2026-08-24T06:39:00,DEV-021,IP-028,PI-083,Mumbai,2,305,53,0,True,True,False
txn_000430,CUST-1112,M-006,1583,2026-08-24T06:50:00,DEV-002,IP-016,PI-077,Mumbai,2,288,78,0,True,True,False
txn_000431,CUST-1113,M-014,2755,2026-08-24T07:01:00,DEV-040,IP-023,PI-049,Delhi,4,288,28,0,True,True,False
txn_000432,CUST-1114,M-019,3753,2026-08-24T07:12:00,DEV-067,IP-027,PI-014,Mumbai,3,604,77,0,True,True,False
txn_000433,CUST-1115,M-016,1385,2026-08-24T07:23:00,DEV-039,IP-022,PI-009,Delhi,3,685,42,0,True,True,False
txn_000434,CUST-1116,M-007,2947,2026-08-24T07:34:00,DEV-034,IP-021,PI-020,Bengaluru,2,88,77,0,True,True,False
txn_000435,CUST-1117,M-001,1646,2026-08-24T07:45:00,DEV-041,IP-022,PI-084,Delhi,3,295,54,0,True,True,False
txn_000436,CUST-1118,M-011,2055,2026-08-24T07:56:00,DEV-005,IP-019,PI-029,Bengaluru,4,717,46,0,True,True,False
txn_000437,CUST-1119,M-010,1983,2026-08-24T08:07:00,DEV-022,IP-027,PI-013,Delhi,2,788,34,0,True,True,False
txn_000438,CUST-1120,M-011,1999,2026-08-24T08:18:00,DEV-072,IP-025,PI-084,Mumbai,2,393,29,0,True,True,False
txn_000439,CUST-1121,M-012,3214,2026-08-24T08:29:00,DEV-040,IP-014,PI-034,Bengaluru,3,504,16,0,True,True,False
txn_000440,CUST-1122,M-016,1083,2026-08-24T08:40:00,DEV-075,IP-019,PI-025,Bengaluru,1,727,49,0,True,True,False
txn_000441,CUST-1123,M-005,1735,2026-08-24T08:51:00,DEV-053,IP-002,PI-026,Delhi,4,613,59,0,True,True,False
txn_000442,CUST-1124,M-016,1162,2026-08-24T09:02:00,DEV-024,IP-025,PI-043,Bengaluru,2,350,8,0,True,True,False
txn_000443,CUST-1125,M-019,9762,2026-08-24T09:13:00,DEV-036,IP-007,PI-021,Delhi,13,811,12,2,True,True,True
txn_000444,CUST-1126,M-016,4014,2026-08-24T09:24:00,DEV-055,IP-013,PI-050,Mumbai,1,576,26,0,True,True,False
txn_000445,CUST-1127,M-017,3139,2026-08-24T09:35:00,DEV-002,IP-029,PI-025,Mumbai,1,671,32,0,True,True,False
txn_000446,CUST-1128,M-004,1556,2026-08-24T09:46:00,DEV-045,IP-010,PI-050,Bengaluru,3,201,9,0,True,True,False
txn_000447,CUST-1129,M-017,4234,2026-08-24T09:57:00,DEV-039,IP-010,PI-077,Bengaluru,3,474,18,0,True,True,False
txn_000448,CUST-1130,M-006,2043,2026-08-24T10:08:00,DEV-063,IP-012,PI-052,Mumbai,2,259,17,0,True,True,False
txn_000449,CUST-1131,M-006,4633,2026-08-24T10:19:00,DEV-003,IP-019,PI-016,Delhi,1,414,33,0,True,True,False
txn_000450,CUST-1132,M-004,892,2026-08-24T10:30:00,DEV-080,IP-002,PI-084,Mumbai,1,736,15,0,True,True,False
txn_000451,CUST-1133,M-009,4983,2026-08-24T10:41:00,DEV-049,IP-004,PI-061,Bengaluru,2,240,2,0,True,True,False
txn_000452,CUST-1134,M-009,4762,2026-08-24T10:52:00,DEV-013,IP-022,PI-080,Bengaluru,2,458,14,0,True,True,False
txn_000453,CUST-1135,M-004,2815,2026-08-24T11:03:00,DEV-080,IP-004,PI-014,Delhi,2,653,26,0,True,True,False
txn_000454,CUST-1136,M-014,3432,2026-08-24T11:14:00,DEV-067,IP-007,PI-038,Mumbai,1,591,64,0,True,True,False
txn_000455,CUST-1137,M-001,2421,2026-08-24T11:25:00,DEV-062,IP-011,PI-002,Bengaluru,1,143,74,0,True,True,False
txn_000456,CUST-1138,M-003,4691,2026-08-24T11:36:00,DEV-020,IP-003,PI-013,Delhi,2,497,38,0,True,True,False
txn_000457,CUST-1139,M-002,1931,2026-08-24T11:47:00,DEV-007,IP-004,PI-038,Delhi,3,466,15,0,True,True,False
txn_000458,CUST-1140,M-006,1633,2026-08-24T11:58:00,DEV-006,IP-001,PI-043,Delhi,4,666,35,0,True,True,False
txn_000459,CUST-1141,M-006,3307,2026-08-24T12:09:00,DEV-012,IP-012,PI-015,Delhi,4,497,35,0,True,True,False
txn_000460,CUST-1142,M-006,3954,2026-08-24T12:20:00,DEV-062,IP-026,PI-015,Mumbai,1,894,21,0,True,True,False
txn_000461,CUST-1143,M-006,4089,2026-08-24T12:31:00,DEV-076,IP-016,PI-079,Delhi,3,656,4,0,True,True,False
txn_000462,CUST-1144,M-004,4498,2026-08-24T12:42:00,DEV-017,IP-016,PI-053,Delhi,1,94,34,0,True,True,False
txn_000463,CUST-1145,M-019,4799,2026-08-24T12:53:00,DEV-002,IP-023,PI-073,Mumbai,3,561,67,0,True,True,False
txn_000464,CUST-1146,M-008,4045,2026-08-24T13:04:00,DEV-080,IP-004,PI-062,Delhi,4,182,72,0,True,True,False
txn_000465,CUST-1147,M-006,595,2026-08-24T13:15:00,DEV-079,IP-002,PI-065,Delhi,4,199,10,0,True,True,False
txn_000466,CUST-1148,M-009,3210,2026-08-24T13:26:00,DEV-042,IP-008,PI-007,Bengaluru,2,593,49,0,True,True,False
txn_000467,CUST-1149,M-015,4260,2026-08-24T13:37:00,DEV-031,IP-003,PI-074,Delhi,1,540,58,0,True,True,False
txn_000468,CUST-1150,M-004,645,2026-08-24T13:48:00,DEV-064,IP-024,PI-052,Delhi,1,600,71,0,True,True,False
txn_000469,CUST-1151,M-017,11990,2026-08-24T13:59:00,DEV-012,IP-026,PI-072,Mumbai,11,717,59,3,True,True,True
txn_000470,CUST-1152,M-015,2326,2026-08-24T14:10:00,DEV-007,IP-027,PI-043,Bengaluru,4,763,47,0,True,True,False
txn_000471,CUST-1153,M-001,2316,2026-08-24T14:21:00,DEV-015,IP-004,PI-044,Delhi,3,590,67,0,True,True,False
txn_000472,CUST-1154,M-016,1844,2026-08-24T14:32:00,DEV-014,IP-002,PI-018,Bengaluru,4,139,33,0,True,True,False
txn_000473,CUST-1155,M-007,3718,2026-08-24T14:43:00,DEV-025,IP-004,PI-059,Mumbai,3,140,54,0,True,True,False
txn_000474,CUST-1156,M-015,14381,2026-08-24T14:54:00,DEV-076,IP-004,PI-085,Bengaluru,9,167,64,1,True,True,True
txn_000475,CUST-1157,M-019,4045,2026-08-24T15:05:00,DEV-007,IP-018,PI-062,Bengaluru,2,738,75,0,True,True,False
txn_000476,CUST-1158,M-020,3673,2026-08-24T15:16:00,DEV-017,IP-004,PI-078,Delhi,4,458,78,0,True,True,False
txn_000477,CUST-1159,M-011,3759,2026-08-24T15:27:00,DEV-032,IP-009,PI-038,Delhi,2,171,53,0,True,True,False
txn_000478,CUST-1160,M-011,4987,2026-08-24T15:38:00,DEV-066,IP-010,PI-071,Bengaluru,2,235,27,0,True,True,False
txn_000479,CUST-1161,M-005,3328,2026-08-24T15:49:00,DEV-038,IP-022,PI-084,Mumbai,3,757,15,0,True,True,False
txn_000480,CUST-1162,M-018,3919,2026-08-24T16:00:00,DEV-072,IP-016,PI-037,Delhi,1,565,14,0,True,True,False
txn_000481,CUST-1163,M-007,7927,2026-08-24T16:11:00,DEV-019,IP-002,PI-035,Mumbai,5,729,33,2,True,True,True
txn_000482,CUST-1164,M-002,4933,2026-08-24T16:22:00,DEV-038,IP-007,PI-046,Delhi,1,660,72,0,True,True,False
txn_000483,CUST-1165,M-017,2446,2026-08-24T16:33:00,DEV-072,IP-013,PI-090,Delhi,1,420,50,0,True,True,False
txn_000484,CUST-1166,M-001,940,2026-08-24T16:44:00,DEV-041,IP-018,PI-033,Mumbai,4,879,29,0,True,True,False
txn_000485,CUST-1167,M-020,4977,2026-08-24T16:55:00,DEV-048,IP-025,PI-026,Bengaluru,2,331,58,0,True,True,False
txn_000486,CUST-1168,M-017,1923,2026-08-24T17:06:00,DEV-010,IP-006,PI-016,Delhi,1,468,36,0,True,True,False
txn_000487,CUST-1169,M-001,2589,2026-08-24T17:17:00,DEV-017,IP-006,PI-043,Delhi,2,70,20,0,True,True,False
txn_000488,CUST-1170,M-016,2967,2026-08-24T17:28:00,DEV-077,IP-002,PI-074,Bengaluru,3,104,41,0,True,True,False
txn_000489,CUST-1171,M-017,1058,2026-08-24T17:39:00,DEV-024,IP-017,PI-021,Delhi,4,124,45,0,True,True,False
txn_000490,CUST-1172,M-011,3218,2026-08-24T17:50:00,DEV-028,IP-022,PI-047,Delhi,2,800,80,0,True,True,False
txn_000491,CUST-1173,M-004,572,2026-08-24T18:01:00,DEV-072,IP-027,PI-086,Delhi,4,276,79,0,True,True,False
txn_000492,CUST-1174,M-013,3129,2026-08-24T18:12:00,DEV-032,IP-002,PI-015,Delhi,3,583,37,0,True,True,False
txn_000493,CUST-1175,M-017,13143,2026-08-24T18:23:00,DEV-067,IP-027,PI-066,Delhi,8,74,38,2,True,True,True
txn_000494,CUST-1176,M-018,1871,2026-08-24T18:34:00,DEV-011,IP-004,PI-069,Mumbai,1,245,28,0,True,True,False
txn_000495,CUST-1177,M-007,1351,2026-08-24T18:45:00,DEV-055,IP-027,PI-069,Bengaluru,4,692,10,0,True,True,False
txn_000496,CUST-1178,M-011,4261,2026-08-24T18:56:00,DEV-020,IP-001,PI-005,Mumbai,1,85,23,0,True,True,False
txn_000497,CUST-1179,M-009,2364,2026-08-24T19:07:00,DEV-072,IP-003,PI-053,Delhi,4,675,52,0,True,True,False
txn_000498,CUST-1180,M-018,1469,2026-08-24T19:18:00,DEV-003,IP-013,PI-001,Bengaluru,1,804,75,0,True,True,False
txn_000499,CUST-1181,M-004,15238,2026-08-24T19:29:00,DEV-010,IP-012,PI-038,Bengaluru,5,651,12,3,True,True,True
txn_000500,CUST-1182,M-001,3736,2026-08-24T19:40:00,DEV-057,IP-013,PI-061,Mumbai,2,169,51,0,True,True,False
txn_000501,CUST-1183,M-010,1680,2026-08-24T19:51:00,DEV-070,IP-010,PI-087,Bengaluru,3,41,71,0,True,True,False
txn_000502,CUST-1184,M-001,842,2026-08-24T20:02:00,DEV-019,IP-004,PI-074,Bengaluru,4,580,71,0,True,True,False
txn_000503,CUST-1185,M-007,3316,2026-08-24T20:13:00,DEV-040,IP-007,PI-053,Bengaluru,2,194,24,0,True,True,False
txn_000504,CUST-1186,M-006,1438,2026-08-24T20:24:00,DEV-033,IP-007,PI-086,Bengaluru,1,799,71,0,True,True,False
txn_000505,CUST-1187,M-003,2881,2026-08-24T20:35:00,DEV-071,IP-003,PI-033,Mumbai,2,773,75,0,True,True,False
txn_000506,CUST-1188,M-008,1550,2026-08-24T20:46:00,DEV-043,IP-012,PI-013,Delhi,1,228,41,0,True,True,False
txn_000507,CUST-1189,M-019,3004,2026-08-24T20:57:00,DEV-043,IP-020,PI-020,Bengaluru,3,857,41,0,True,True,False
txn_000508,CUST-1190,M-008,3065,2026-08-24T21:08:00,DEV-022,IP-001,PI-029,Bengaluru,4,313,47,0,True,True,False
txn_000509,CUST-1191,M-015,4431,2026-08-24T21:19:00,DEV-043,IP-029,PI-058,Delhi,3,528,71,0,True,True,False
txn_000510,CUST-1192,M-005,2798,2026-08-24T21:30:00,DEV-078,IP-003,PI-069,Mumbai,3,781,10,0,True,True,False
txn_000511,CUST-1193,M-001,4654,2026-08-24T21:41:00,DEV-003,IP-028,PI-075,Bengaluru,4,817,76,0,True,True,False
txn_000512,CUST-1194,M-018,2634,2026-08-24T21:52:00,DEV-005,IP-018,PI-070,Delhi,2,404,51,0,True,True,False
txn_000513,CUST-1195,M-005,2883,2026-08-24T22:03:00,DEV-076,IP-024,PI-060,Bengaluru,1,436,47,0,True,True,False
txn_000514,CUST-1196,M-017,1858,2026-08-24T22:14:00,DEV-031,IP-028,PI-018,Delhi,2,213,73,0,True,True,False
txn_000515,CUST-1197,M-012,4460,2026-08-24T22:25:00,DEV-019,IP-024,PI-006,Mumbai,4,267,9,0,True,True,False
txn_000516,CUST-1198,M-017,2193,2026-08-24T22:36:00,DEV-030,IP-002,PI-047,Delhi,4,495,6,0,True,True,False
txn_000517,CUST-1199,M-009,15542,2026-08-24T22:47:00,DEV-042,IP-004,PI-034,Bengaluru,9,613,23,4,True,True,True
txn_000518,CUST-1200,M-017,1137,2026-08-24T22:58:00,DEV-047,IP-019,PI-033,Delhi,2,558,52,0,True,True,False
txn_000519,CUST-1201,M-020,4449,2026-08-24T23:09:00,DEV-045,IP-016,PI-001,Bengaluru,2,480,22,0,True,True,False
txn_000520,CUST-1202,M-007,2800,2026-08-24T23:20:00,DEV-066,IP-021,PI-020,Mumbai,2,400,78,0,True,True,False
txn_000521,CUST-1203,M-014,2386,2026-08-24T23:31:00,DEV-016,IP-022,PI-043,Bengaluru,1,523,62,0,True,True,False
txn_000522,CUST-1204,M-001,3866,2026-08-24T23:42:00,DEV-076,IP-006,PI-032,Mumbai,2,617,76,0,True,True,False
txn_000523,CUST-1205,M-002,1703,2026-08-24T23:53:00,DEV-066,IP-002,PI-022,Delhi,2,559,52,0,True,True,False
txn_000524,CUST-1206,M-010,652,2026-08-25T00:04:00,DEV-073,IP-021,PI-011,Mumbai,4,651,61,0,True,True,False
txn_000525,CUST-1207,M-020,3865,2026-08-25T00:15:00,DEV-022,IP-008,PI-019,Bengaluru,2,668,66,0,True,True,False
txn_000526,CUST-1208,M-020,4214,2026-08-25T00:26:00,DEV-044,IP-030,PI-076,Mumbai,2,417,50,0,True,True,False
txn_000527,CUST-1209,M-017,4782,2026-08-25T00:37:00,DEV-003,IP-007,PI-088,Delhi,2,650,13,0,True,True,False
txn_000528,CUST-1210,M-018,819,2026-08-25T00:48:00,DEV-079,IP-020,PI-065,Mumbai,1,523,17,0,True,True,False
txn_000529,CUST-1211,M-014,509,2026-08-25T00:59:00,DEV-070,IP-027,PI-067,Delhi,3,74,68,0,True,True,False
txn_000530,CUST-1212,M-012,3623,2026-08-25T01:10:00,DEV-062,IP-026,PI-076,Bengaluru,1,465,18,0,True,True,False
txn_000531,CUST-1213,M-010,1186,2026-08-25T01:21:00,DEV-030,IP-030,PI-077,Bengaluru,4,293,25,0,True,True,False
txn_000532,CUST-1214,M-004,15561,2026-08-25T01:32:00,DEV-001,IP-019,PI-067,Mumbai,7,700,27,3,True,True,True
txn_000533,CUST-1215,M-019,3990,2026-08-25T01:43:00,DEV-014,IP-005,PI-033,Delhi,4,608,47,0,True,True,False
txn_000534,CUST-1216,M-014,2168,2026-08-25T01:54:00,DEV-051,IP-025,PI-071,Bengaluru,4,213,48,0,True,True,False
txn_000535,CUST-1217,M-019,3012,2026-08-25T02:05:00,DEV-062,IP-009,PI-045,Bengaluru,4,783,18,0,True,True,False
txn_000536,CUST-1218,M-015,2382,2026-08-25T02:16:00,DEV-016,IP-024,PI-090,Mumbai,1,249,66,0,True,True,False
txn_000537,CUST-1219,M-006,926,2026-08-25T02:27:00,DEV-044,IP-026,PI-050,Bengaluru,1,853,12,0,True,True,False
txn_000538,CUST-1220,M-003,4066,2026-08-25T02:38:00,DEV-061,IP-030,PI-009,Delhi,2,409,11,0,True,True,False
txn_000539,CUST-1221,M-020,3782,2026-08-25T02:49:00,DEV-050,IP-030,PI-084,Bengaluru,3,758,77,0,True,True,False
txn_000540,CUST-1042,M-015,15099,2026-08-25T03:00:00,DEV-023,IP-021,PI-002,Mumbai,14,702,67,3,True,True,True
txn_000541,CUST-1043,M-008,4725,2026-08-25T03:11:00,DEV-077,IP-017,PI-079,Mumbai,1,398,31,0,True,True,False
txn_000542,CUST-1044,M-013,2760,2026-08-25T03:22:00,DEV-021,IP-003,PI-046,Bengaluru,4,445,76,0,True,True,False
txn_000543,CUST-1045,M-003,1062,2026-08-25T03:33:00,DEV-002,IP-024,PI-071,Delhi,3,385,36,0,True,True,False
txn_000544,CUST-1046,M-019,3809,2026-08-25T03:44:00,DEV-025,IP-015,PI-001,Delhi,2,446,65,0,True,True,False
txn_000545,CUST-1047,M-011,2910,2026-08-25T03:55:00,DEV-010,IP-017,PI-015,Bengaluru,3,580,74,0,True,True,False
txn_000546,CUST-1048,M-008,4461,2026-08-25T04:06:00,DEV-057,IP-013,PI-044,Delhi,4,630,4,0,True,True,False
txn_000547,CUST-1049,M-008,3634,2026-08-25T04:17:00,DEV-034,IP-003,PI-087,Bengaluru,2,849,41,0,True,True,False
txn_000548,CUST-1050,M-001,4888,2026-08-25T04:28:00,DEV-046,IP-017,PI-090,Delhi,2,324,12,0,True,True,False
txn_000549,CUST-1051,M-016,1962,2026-08-25T04:39:00,DEV-044,IP-003,PI-041,Delhi,2,617,35,0,True,True,False
txn_000550,CUST-1052,M-008,2135,2026-08-25T04:50:00,DEV-025,IP-016,PI-031,Delhi,2,264,26,0,True,True,False
txn_000551,CUST-1053,M-004,1777,2026-08-25T05:01:00,DEV-080,IP-012,PI-016,Mumbai,4,658,1,0,True,True,False
txn_000552,CUST-1054,M-012,4450,2026-08-25T05:12:00,DEV-070,IP-002,PI-080,Delhi,4,618,36,0,True,True,False
txn_000553,CUST-1055,M-008,3759,2026-08-25T05:23:00,DEV-066,IP-009,PI-074,Mumbai,1,568,55,0,True,True,False
txn_000554,CUST-1056,M-012,4616,2026-08-25T05:34:00,DEV-070,IP-002,PI-051,Bengaluru,2,498,16,0,True,True,False
txn_000555,CUST-1057,M-001,568,2026-08-25T05:45:00,DEV-059,IP-011,PI-087,Mumbai,4,624,13,0,True,True,False
txn_000556,CUST-1058,M-006,2627,2026-08-25T05:56:00,DEV-079,IP-028,PI-071,Delhi,2,305,61,0,True,True,False
txn_000557,CUST-1059,M-016,2006,2026-08-25T06:07:00,DEV-044,IP-012,PI-055,Mumbai,4,747,48,0,True,True,False
txn_000558,CUST-1060,M-006,4192,2026-08-25T06:18:00,DEV-052,IP-009,PI-074,Mumbai,2,863,13,0,True,True,False
txn_000559,CUST-1061,M-013,4040,2026-08-25T06:29:00,DEV-031,IP-018,PI-026,Mumbai,2,514,2,0,True,True,False
txn_000560,CUST-1062,M-018,4735,2026-08-25T06:40:00,DEV-064,IP-005,PI-041,Delhi,3,286,72,0,True,True,False
txn_000561,CUST-1063,M-006,1310,2026-08-25T06:51:00,DEV-007,IP-013,PI-008,Mumbai,3,517,13,0,True,True,False
txn_000562,CUST-1064,M-012,3457,2026-08-25T07:02:00,DEV-043,IP-009,PI-072,Bengaluru,3,382,3,0,True,True,False
txn_000563,CUST-1065,M-019,2129,2026-08-25T07:13:00,DEV-045,IP-028,PI-074,Bengaluru,2,829,37,0,True,True,False
txn_000564,CUST-1066,M-003,4161,2026-08-25T07:24:00,DEV-066,IP-016,PI-049,Bengaluru,3,504,19,0,True,True,False
txn_000565,CUST-1067,M-003,3815,2026-08-25T07:35:00,DEV-044,IP-014,PI-011,Mumbai,3,263,41,0,True,True,False
txn_000566,CUST-1068,M-020,2691,2026-08-25T07:46:00,DEV-038,IP-023,PI-083,Delhi,3,485,47,0,True,True,False
txn_000567,CUST-1069,M-006,3891,2026-08-25T07:57:00,DEV-067,IP-015,PI-024,Mumbai,2,775,31,0,True,True,False
txn_000568,CUST-1070,M-013,1867,2026-08-25T08:08:00,DEV-011,IP-007,PI-014,Mumbai,1,514,71,0,True,True,False
txn_000569,CUST-1071,M-004,8363,2026-08-25T08:19:00,DEV-051,IP-017,PI-034,Bengaluru,3,116,50,3,True,True,True
txn_000570,CUST-1072,M-005,1535,2026-08-25T08:30:00,DEV-037,IP-015,PI-068,Mumbai,1,65,46,0,True,True,False
txn_000571,CUST-1073,M-015,4400,2026-08-25T08:41:00,DEV-042,IP-028,PI-070,Delhi,4,168,70,0,True,True,False
txn_000572,CUST-1074,M-017,4063,2026-08-25T08:52:00,DEV-077,IP-015,PI-082,Bengaluru,3,385,62,0,True,True,False
txn_000573,CUST-1075,M-012,3022,2026-08-25T09:03:00,DEV-012,IP-015,PI-053,Delhi,2,340,2,0,True,True,False
txn_000574,CUST-1076,M-016,11698,2026-08-25T09:14:00,DEV-018,IP-012,PI-069,Mumbai,12,533,62,3,True,True,True
txn_000575,CUST-1077,M-020,11799,2026-08-25T09:25:00,DEV-056,IP-026,PI-030,Mumbai,9,412,25,4,True,True,True
txn_000576,CUST-1078,M-006,2547,2026-08-25T09:36:00,DEV-056,IP-013,PI-083,Delhi,4,255,34,0,True,True,False
txn_000577,CUST-1079,M-010,11454,2026-08-25T09:47:00,DEV-031,IP-017,PI-084,Bengaluru,9,858,35,4,True,True,True
txn_000578,CUST-1080,M-010,1619,2026-08-25T09:58:00,DEV-009,IP-006,PI-015,Bengaluru,4,662,58,0,True,True,False
txn_000579,CUST-1081,M-011,2038,2026-08-25T10:09:00,DEV-080,IP-016,PI-003,Mumbai,1,577,3,0,True,True,False
txn_000580,CUST-1082,M-005,2705,2026-08-25T10:20:00,DEV-014,IP-010,PI-057,Bengaluru,1,268,12,0,True,True,False
txn_000581,CUST-1083,M-014,3300,2026-08-25T10:31:00,DEV-064,IP-007,PI-040,Delhi,3,504,5,0,True,True,False
txn_000582,CUST-1084,M-013,2683,2026-08-25T10:42:00,DEV-019,IP-002,PI-010,Bengaluru,4,215,25,0,True,True,False
txn_000583,CUST-1085,M-001,3625,2026-08-25T10:53:00,DEV-033,IP-027,PI-016,Bengaluru,2,424,57,0,True,True,False
txn_000584,CUST-1086,M-004,4275,2026-08-25T11:04:00,DEV-005,IP-007,PI-067,Bengaluru,2,514,50,0,True,True,False
txn_000585,CUST-1087,M-006,3146,2026-08-25T11:15:00,DEV-040,IP-030,PI-081,Bengaluru,1,792,71,0,True,True,False
txn_000586,CUST-1088,M-007,2947,2026-08-25T11:26:00,DEV-033,IP-016,PI-047,Mumbai,2,145,31,0,True,True,False
txn_000587,CUST-1089,M-009,1871,2026-08-25T11:37:00,DEV-042,IP-001,PI-075,Mumbai,4,838,32,0,True,True,False
txn_000588,CUST-1090,M-020,14786,2026-08-25T11:48:00,DEV-006,IP-019,PI-020,Delhi,13,121,32,2,True,True,True
txn_000589,CUST-1091,M-002,991,2026-08-25T11:59:00,DEV-080,IP-011,PI-046,Bengaluru,2,748,69,0,True,True,False
txn_000590,CUST-1092,M-011,2406,2026-08-25T12:10:00,DEV-017,IP-016,PI-072,Bengaluru,3,854,57,0,True,True,False
txn_000591,CUST-1093,M-012,3594,2026-08-25T12:21:00,DEV-003,IP-023,PI-018,Delhi,1,526,57,0,True,True,False
txn_000592,CUST-1094,M-007,4514,2026-08-25T12:32:00,DEV-070,IP-023,PI-073,Mumbai,3,361,60,0,True,True,False
txn_000593,CUST-1095,M-003,1813,2026-08-25T12:43:00,DEV-077,IP-030,PI-068,Mumbai,4,332,34,0,True,True,False
txn_000594,CUST-1096,M-013,4644,2026-08-25T12:54:00,DEV-059,IP-001,PI-024,Mumbai,3,824,80,0,True,True,False
txn_000595,CUST-1097,M-013,4915,2026-08-25T13:05:00,DEV-009,IP-022,PI-025,Bengaluru,4,814,71,0,True,True,False
txn_000596,CUST-1098,M-011,3857,2026-08-25T13:16:00,DEV-037,IP-011,PI-015,Mumbai,1,74,17,0,True,True,False
txn_000597,CUST-1099,M-016,1376,2026-08-25T13:27:00,DEV-005,IP-007,PI-025,Mumbai,1,614,50,0,True,True,False
